共享单车编号,纬度,经度,使用次数,最后使用时间
bike_1072,31.168765606764637,121.4744068415671,14,2025-04-28 07:08:56.785107
bike_1073,31.164106574606652,121.46830500499007,10,2025-04-26 14:05:23.165446
bike_1074,31.159467604541856,121.47818475154097,28,2025-04-26 15:09:11.091153
bike_1075,31.170975147967535,121.46896366280014,30,2025-05-02 04:52:27.757216
bike_1076,31.163979925372878,121.47715953779961,12,2025-04-30 17:04:26.328582
bike_1077,31.159493304125885,121.4820131211863,11,2025-05-03 01:24:14.047520
bike_1078,31.16866410437804,121.47021589333977,1,2025-05-02 06:59:50.910635
bike_1079,31.159122924542952,121.46302150158006,21,2025-04-27 06:39:18.532964
bike_1080,31.161737238990604,121.4729677703459,9,2025-04-28 19:32:55.167071
bike_1081,31.173401515431465,121.46802497255636,21,2025-05-03 09:59:22.316854
bike_1082,31.151810999726376,121.47678121288006,32,2025-05-03 04:46:24.587594
bike_1083,31.16568459491329,121.47121754502619,20,2025-04-27 02:21:23.678546
bike_1084,31.151348141353964,121.47452381856901,36,2025-04-27 21:11:37.166926
bike_1085,31.164260669191215,121.47695409669005,0,2025-04-26 16:49:05.564718
bike_1086,31.162339611871648,121.46885547370432,22,2025-04-27 10:14:51.458021
bike_1087,31.16108530462449,121.47125677807975,0,2025-04-27 07:45:46.598140
bike_1088,31.171512532836,121.47406207049725,15,2025-04-29 13:31:59.317772
bike_1089,31.155604603850414,121.47199099290624,31,2025-05-01 08:00:04.028573
bike_1090,31.16442442229118,121.46994250668268,17,2025-05-01 09:11:04.074055
bike_1091,31.164150298939447,121.47897062409483,14,2025-05-01 03:19:34.650808
bike_1092,31.162475984653387,121.4705524947994,24,2025-04-26 13:13:11.997064
bike_1093,31.158268428858058,121.47112344489,19,2025-04-28 12:00:00.209649
bike_1094,31.16979274625197,121.47282113025213,14,2025-05-01 11:52:41.676208
bike_1095,31.164425200464283,121.46588967872432,6,2025-05-03 06:40:15.334868
bike_1096,31.174586297164325,121.47340838132244,22,2025-04-30 10:30:27.853946
bike_1097,31.15637375755174,121.48461786151871,28,2025-04-27 05:02:38.450948
bike_1098,31.163637153454005,121.47691588801662,4,2025-04-26 23:30:15.744615
bike_1099,31.164968748315793,121.47423472249903,2,2025-04-26 18:08:03.729295
bike_1100,31.16305798096171,121.47264767319741,9,2025-05-01 11:45:23.036406
bike_1101,31.161535284669615,121.4635714966855,12,2025-05-02 09:15:55.240223
bike_1102,31.165661135532112,121.47389970667378,0,2025-05-01 15:44:51.789622
bike_1103,31.16201051399103,121.47013898352958,18,2025-04-29 11:19:16.977540
bike_1104,31.16706468296066,121.47165684446055,25,2025-05-03 08:50:23.313673
bike_1105,31.163218169688484,121.46321662031073,30,2025-04-26 11:59:38.507184
bike_1106,31.16943154883722,121.47305168010067,1,2025-04-29 17:37:35.356456
bike_1107,31.159034253863517,121.469752387477,45,2025-05-01 21:02:41.953008
bike_1108,31.16471160144687,121.48077347628161,24,2025-04-29 20:40:36.419433
bike_1109,31.1713474835753,121.4683794639713,16,2025-05-01 00:56:08.665013
bike_1110,31.159259853062313,121.478604824075,16,2025-04-30 01:53:01.588349
bike_1111,31.166691514145253,121.47826058202872,30,2025-05-01 19:11:31.845450
bike_1112,31.16218031407692,121.4715554414166,4,2025-05-01 15:24:07.815240
bike_1113,31.150392032541898,121.47438646462533,20,2025-04-27 10:10:06.020951
bike_1114,31.16727155385726,121.47247705823021,9,2025-04-27 09:24:15.360951
bike_1115,31.173072213213057,121.47453911613366,12,2025-04-30 06:17:51.340705
bike_1116,31.163725799314054,121.4764175474635,17,2025-05-01 18:14:01.080335
bike_1117,31.161162549382073,121.46519806700923,1,2025-04-29 18:50:27.779983
bike_1118,31.161932266931817,121.46582316837842,29,2025-04-28 07:29:50.463188
bike_1119,31.15704710572427,121.46532399975845,19,2025-05-01 05:20:29.768616
bike_1120,31.154943710307386,121.468437199176,10,2025-04-26 15:26:27.335002
bike_1121,31.158309727994467,121.46081097199227,22,2025-05-01 18:38:08.987210
bike_1122,31.165143711749206,121.4772262922954,29,2025-04-29 05:11:39.631922
bike_1123,31.166225428185967,121.46837970560667,21,2025-04-28 06:58:30.743214
bike_1124,31.161625417578303,121.47397242894506,15,2025-05-03 06:07:31.457612
bike_1125,31.164219102925845,121.47745486534615,15,2025-04-26 19:04:09.264244
bike_1126,31.16320848162143,121.47746242785323,4,2025-04-29 15:41:53.742823
bike_1127,31.16300321833195,121.46802690736052,12,2025-04-30 14:09:09.344495
bike_1128,31.161515688386782,121.46655877784782,27,2025-04-30 21:37:22.052754
bike_1129,31.166382598394097,121.47109323926814,8,2025-04-29 22:13:45.515269
bike_1130,31.160450206538194,121.47390291534778,23,2025-04-27 13:17:15.640342
bike_1131,31.171887481465838,121.4662033152673,16,2025-04-28 13:21:42.766561
bike_1132,31.20533991485917,121.45931414773565,18,2025-05-01 03:53:20.857124
bike_1133,31.211418115028888,121.46321458339415,29,2025-05-01 09:50:48.582445
bike_1134,31.203239289779823,121.46791069582754,15,2025-04-28 14:48:51.284563
bike_1135,31.21160434572516,121.46743397217989,24,2025-05-01 13:04:51.521150
bike_1136,31.213969150075215,121.4490965001501,16,2025-04-29 09:54:00.693192
bike_1137,31.207035751139948,121.46419013492313,23,2025-05-03 02:37:44.540900
bike_1138,31.217575956245394,121.45917666239978,4,2025-05-01 07:06:19.139589
bike_1139,31.206272018218744,121.45269300183159,8,2025-04-30 05:16:31.058730
bike_1140,31.201959097838348,121.46143458023889,27,2025-05-02 17:22:51.316273
bike_1141,31.209431893223496,121.4623224107111,15,2025-04-28 23:02:53.906763
bike_1142,31.207607119039803,121.46079651974006,31,2025-04-28 22:37:42.258660
bike_1143,31.214776776255725,121.44695180027286,20,2025-05-02 21:32:30.164841
bike_1144,31.20456507838772,121.45070240744933,14,2025-04-29 15:35:34.614910
bike_1145,31.20820192520684,121.4555549598116,14,2025-05-02 17:42:00.883968
bike_1146,31.20837724974031,121.44755521910821,40,2025-05-02 17:17:50.131005
bike_1147,31.21062860647754,121.46121951463125,24,2025-05-02 22:34:40.871367
bike_1148,31.211724955184398,121.4563761544744,15,2025-05-01 15:32:12.384453
bike_1149,31.209064263077142,121.45866635848245,31,2025-04-28 11:53:08.851567
bike_1150,31.208033608078058,121.46103521696257,14,2025-05-01 13:00:29.635631
bike_1151,31.199198979359743,121.46552384228349,23,2025-05-03 07:05:04.503274
bike_1152,31.20536193604437,121.4648137962082,29,2025-04-27 14:42:47.675580
bike_1153,31.21283664932077,121.46601882460426,23,2025-04-26 14:10:03.974450
bike_1154,31.201825887452273,121.45878764377059,28,2025-05-03 04:30:48.904955
bike_1155,31.211593349364456,121.45713158360581,16,2025-05-03 01:58:04.030734
bike_1156,31.21542649403882,121.45412131274429,0,2025-04-26 23:13:39.052904
bike_1157,31.199236745075314,121.46461808632654,12,2025-04-26 15:50:00.170277
bike_1158,31.20640266888443,121.45765926876211,0,2025-04-30 23:32:13.691580
bike_1159,31.21180892619306,121.46574074351196,10,2025-05-01 06:11:33.142789
bike_1160,31.21078773210604,121.46116536699444,11,2025-05-03 04:32:20.137584
bike_1161,31.211191573173938,121.46073643859265,18,2025-04-30 06:03:42.569566
bike_1162,31.211021297057673,121.46054693715497,14,2025-04-27 17:15:11.742756
bike_1163,31.203853221005257,121.4518487320795,23,2025-05-02 02:53:09.582692
bike_1164,31.198291364882966,121.46217294577161,26,2025-05-03 03:01:55.570579
bike_1165,31.205122234069027,121.46530825790869,25,2025-05-02 19:52:38.998998
bike_1166,31.19606647100242,121.46181723881134,34,2025-05-02 03:52:39.749608
bike_1167,31.203726051648527,121.4569858457193,21,2025-04-27 14:02:46.862391
bike_1168,31.203055318237976,121.46575177346844,22,2025-05-01 04:19:57.759181
bike_1169,31.211658099074384,121.45087024467679,27,2025-04-29 09:39:28.211968
bike_1170,31.21317769591561,121.46362904257411,31,2025-05-02 00:38:12.013747
bike_1171,31.201838479116404,121.45769869008171,23,2025-04-27 10:58:48.095494
bike_1172,31.202160944159388,121.45995073778421,23,2025-05-02 04:17:44.959828
bike_1173,31.215520861914044,121.4656296875649,27,2025-04-27 15:02:09.088870
bike_1174,31.21108066807043,121.45710766725233,27,2025-04-28 23:37:46.928886
bike_1175,31.207182167389696,121.45900877488128,20,2025-05-02 07:15:08.094941
bike_1176,31.203877879818748,121.45518774612037,25,2025-05-01 19:40:49.643401
bike_1177,31.21050447407883,121.45935489839646,15,2025-04-28 03:43:00.252292
bike_1178,31.2043175924174,121.46381924951658,20,2025-05-02 10:35:36.956027
bike_1179,31.20000213921075,121.4627910659009,24,2025-04-29 07:29:08.982076
bike_1180,31.201769913900247,121.45538765715379,30,2025-04-30 07:57:56.182417
bike_1181,31.20733047506498,121.45918978798872,9,2025-04-30 23:39:38.683497
bike_1182,31.200966668841804,121.45149557396357,24,2025-04-27 01:27:22.084256
bike_1183,31.20867051503425,121.4579419908632,22,2025-04-27 02:51:04.598646
bike_1184,31.202470866669838,121.46270233179325,19,2025-04-28 17:31:08.677810
bike_1185,31.201545134395225,121.45646014310307,14,2025-05-02 11:03:18.094153
bike_1186,31.204802292114547,121.45852392653347,10,2025-04-27 21:34:03.638236
bike_1187,31.200466943593653,121.46212174435175,33,2025-04-29 16:57:45.112763
bike_1188,31.19987868163322,121.4653141567812,31,2025-04-29 01:35:51.107889
bike_1189,31.211047829106022,121.45886083792746,32,2025-04-26 12:37:55.037574
bike_1190,31.207457739741837,121.46191767386752,11,2025-04-28 17:56:36.686823
bike_1191,31.200730257942617,121.46338502157239,18,2025-04-28 00:04:02.501034
bike_1192,31.206875694076402,121.45831918465382,27,2025-04-29 01:16:41.213791
bike_1193,31.197573024108134,121.44974706555418,30,2025-04-26 21:56:49.854189
bike_1194,31.202317553433144,121.46126457536221,25,2025-05-01 16:44:53.380260
bike_1195,31.205547426051396,121.45822484052731,22,2025-04-28 10:05:15.581286
bike_1196,31.209788601316674,121.46377763766753,10,2025-05-03 06:30:01.553200
bike_1197,31.213434008491348,121.4522829040687,22,2025-05-01 19:44:22.510676
bike_1198,31.204660129830696,121.45406255809803,37,2025-04-29 07:05:22.273652
bike_1199,31.2049633361936,121.46158499629247,13,2025-04-28 19:51:51.840636
bike_1200,31.201967733150198,121.46667410440841,20,2025-05-02 12:25:10.349238
bike_1201,31.203651726851103,121.45516686848336,17,2025-04-27 18:08:39.379755
bike_1202,31.203690914956514,121.45566672746538,17,2025-05-01 01:43:51.443807
bike_1203,31.20632513476272,121.45993465560814,8,2025-04-26 13:32:49.714196
bike_1204,31.204692709532864,121.45658154295643,28,2025-05-02 23:27:11.894021
bike_1205,31.209812382757672,121.46009687526832,32,2025-04-30 08:18:57.213502
bike_1206,31.20612643911304,121.46452109287641,29,2025-05-02 05:59:56.191863
bike_1207,31.213005150579807,121.45251949938958,18,2025-04-29 17:22:42.723986
bike_1208,31.20313083116705,121.45937294990445,21,2025-04-27 18:07:38.314490
bike_1209,31.213058661387333,121.45783801423241,29,2025-04-30 14:11:11.385532
bike_1210,31.207328056033166,121.46758884788514,33,2025-04-30 13:06:16.237992
bike_1211,31.20251841542505,121.45606449912212,11,2025-04-29 22:12:33.611222
bike_1212,31.21192697067515,121.46662324094152,14,2025-05-02 11:03:13.142413
bike_1213,31.200328660025594,121.47078322110589,17,2025-04-30 12:12:48.573624
bike_1214,31.20622855831691,121.45714533397454,37,2025-04-28 08:12:43.265215
bike_1215,31.209543231811587,121.4565501077117,6,2025-05-01 19:27:20.897397
bike_1216,31.208257712645185,121.4648938654499,24,2025-04-30 13:23:57.758622
bike_1217,31.209185335646463,121.45743744090358,14,2025-04-30 01:15:27.403088
bike_1218,31.215925962518156,121.46202963184119,7,2025-04-30 22:57:21.970817
bike_1219,31.20614912283144,121.46030438633635,47,2025-04-27 01:12:35.410507
bike_1220,31.2032173775138,121.45828523400894,33,2025-04-28 10:29:00.125133
bike_1221,31.205017178604557,121.4726043921956,18,2025-05-01 17:55:38.359762
bike_1222,31.199312883871006,121.45817043664367,26,2025-04-26 19:14:40.165203
bike_1223,31.217262463973505,121.46219719510668,9,2025-04-30 20:05:12.767937
bike_1224,31.2068074749026,121.46064393398909,11,2025-04-30 08:08:59.927936
bike_1225,31.20272781781659,121.46285133767248,16,2025-04-26 23:33:30.601423
bike_1226,31.20039267502962,121.45620518181185,36,2025-04-29 20:19:23.232926
bike_1227,31.200010512324138,121.46420128950761,10,2025-04-26 16:57:51.423898
bike_1228,31.207199461144032,121.46181481841953,9,2025-05-01 17:59:18.582249
bike_1229,31.21084108887246,121.46307306544337,30,2025-04-27 05:17:24.133171
bike_1230,31.21400424161698,121.45825701119786,14,2025-05-01 17:30:45.173512
bike_1231,31.210672458744,121.46506461477169,13,2025-05-01 11:58:08.537156
bike_1232,31.202465310565852,121.45219549460165,15,2025-05-03 07:55:24.224428
bike_1233,31.19982768498161,121.45317705268735,17,2025-05-02 08:24:03.233096
bike_1234,31.207538923471652,121.46196430325708,32,2025-05-03 03:41:17.775940
bike_1235,31.198704668106735,121.46421071857291,32,2025-04-27 18:59:15.836665
bike_1236,31.203056837704043,121.46230033353804,18,2025-04-30 14:56:20.789376
bike_1237,31.205723213923477,121.4671950528549,24,2025-05-02 01:28:18.262951
bike_1238,31.208923019752078,121.46146169650592,23,2025-05-01 10:38:51.318915
bike_1239,31.20681680503965,121.45352546087344,38,2025-05-03 08:22:26.511783
bike_1240,31.211075100228967,121.46302765038743,21,2025-04-28 19:20:44.595148
bike_1241,31.196019737214133,121.46997526445993,12,2025-04-28 16:14:22.934818
bike_1242,31.206175212727537,121.46737686590392,20,2025-04-30 01:41:45.665712
bike_1243,31.20821837823979,121.45460409160147,21,2025-04-29 04:13:16.739804
bike_1244,31.205592197283906,121.45545910695402,20,2025-04-29 01:55:00.900603
bike_1245,31.210026410853935,121.45629152451123,0,2025-04-28 04:38:27.395019
bike_1246,31.206828005632254,121.46010674183105,9,2025-04-29 15:27:18.892634
bike_1247,31.205359126281373,121.45528094005627,25,2025-05-02 13:34:09.158738
bike_1248,31.20433361293315,121.45673973255828,22,2025-04-29 02:32:15.668243
bike_1249,31.21210600797264,121.45646362745875,26,2025-05-01 19:37:48.645279
bike_1250,31.199860904476555,121.46277323895157,23,2025-05-02 13:55:19.714078
bike_1251,31.207490624927356,121.46452952077924,18,2025-05-02 08:12:01.136690
bike_1252,31.201038906338752,121.46456058141727,27,2025-05-02 17:27:03.706729
bike_1253,31.21298812107302,121.4595462826815,20,2025-04-26 19:34:40.567750
bike_1254,31.209872305360598,121.44781193792134,27,2025-04-27 12:43:36.190041
bike_1255,31.189809687722914,121.45532388044458,32,2025-04-27 15:27:31.197777
bike_1256,31.206015916985493,121.45096015777447,10,2025-04-30 00:34:51.373251
bike_1257,31.19865823058744,121.46150675601659,19,2025-05-01 03:06:18.694506
bike_1258,31.213458023286627,121.45808549311107,16,2025-04-26 19:44:44.189512
bike_1259,31.201762225527183,121.4568105450241,1,2025-05-03 05:19:05.127626
bike_1260,31.20425631757223,121.4618444398703,0,2025-04-29 14:32:13.799592
bike_1261,31.202430243537677,121.44919383243924,19,2025-05-01 15:50:33.865530
bike_1262,31.208067291583337,121.45809978217407,4,2025-04-28 03:37:31.656246
bike_1263,31.209495991820962,121.45476198742323,19,2025-04-28 00:52:46.250755
bike_1264,31.20450304912431,121.46319595768408,0,2025-05-02 00:47:18.002177
bike_1265,31.20440913261503,121.46148763832268,16,2025-04-28 09:48:50.416348
bike_1266,31.210520706202075,121.46255154740031,17,2025-05-02 13:56:59.308676
bike_1267,31.20604072741911,121.45277100326743,26,2025-04-29 15:41:39.478343
bike_1268,31.205190492174893,121.46403105899275,9,2025-04-28 20:31:45.629574
bike_1269,31.204292981479483,121.46014010618913,20,2025-05-01 08:48:48.870449
bike_1270,31.21363375405034,121.4570710353457,12,2025-04-30 20:03:42.047167
bike_1271,31.20742367679774,121.46742000757139,18,2025-04-26 22:26:54.365959
bike_1272,31.201775257784767,121.46524536864085,25,2025-04-30 04:52:26.087434
bike_1273,31.202122931421044,121.45797866772995,22,2025-05-02 06:58:51.616763
bike_1274,31.20814955965557,121.44628943063063,45,2025-04-29 02:12:34.071125
bike_1275,31.206736078485406,121.46249732137836,13,2025-05-03 00:39:23.000694
bike_1276,31.206469372996835,121.46376724913544,29,2025-05-02 12:22:02.631606
bike_1277,31.204804627649704,121.46075710854903,9,2025-04-30 20:40:38.108973
bike_1278,31.20204015872245,121.45903415865908,3,2025-04-30 14:46:49.155547
bike_1279,31.20351353953267,121.46016807073063,20,2025-04-29 18:41:15.230843
bike_1280,31.212470139734886,121.45319080341208,22,2025-05-02 02:00:46.346866
bike_1281,31.21052805610426,121.45099679243964,16,2025-04-26 16:14:42.749284
bike_1282,31.204993976217263,121.45600661473715,29,2025-05-02 12:26:22.464829
bike_1283,31.208410262166645,121.45541891263291,32,2025-04-26 21:43:40.829123
bike_1284,31.209230617059685,121.45515158208214,24,2025-05-01 18:19:35.347570
bike_1285,31.204061129811787,121.4619133493738,22,2025-04-30 15:36:01.502390
bike_1286,31.20407116859402,121.46055099529116,26,2025-05-02 20:02:04.044422
bike_1287,31.20111959333437,121.45097739716282,19,2025-05-02 14:30:26.418788
bike_1288,31.202897671923928,121.45097098997216,8,2025-04-28 01:23:15.759734
bike_1289,31.20402474400163,121.46130293225042,6,2025-05-02 09:47:16.405697
bike_1290,31.19893199202624,121.46263610837073,29,2025-05-02 03:14:26.537838
bike_1291,31.202125132596944,121.45804095441476,11,2025-04-26 13:35:16.458005
bike_1292,31.20770192682373,121.4568222527182,33,2025-04-29 10:01:33.976946
bike_1293,31.206748029336236,121.46369645812193,15,2025-04-27 13:34:35.430813
bike_1294,31.200529529021004,121.46616908636244,32,2025-04-27 09:35:55.810639
bike_1295,31.206674309580524,121.45491845313558,28,2025-04-29 05:17:47.486232
bike_1296,31.210234524959244,121.46165048559784,14,2025-04-28 10:14:46.110673
bike_1297,31.205809792796845,121.45512567804177,14,2025-05-03 08:11:14.000617
bike_1298,31.2011484916002,121.46489625150365,0,2025-04-29 03:08:05.893041
bike_1299,31.211032481226926,121.46177027836664,16,2025-04-27 12:09:59.763619
bike_1300,31.204807791098393,121.45942925454703,32,2025-04-26 14:20:45.767390
bike_1301,31.204731748505765,121.45644293776006,6,2025-04-26 23:15:29.725745
bike_1302,31.212601636717714,121.4598276787651,12,2025-04-29 07:57:33.526662
bike_1303,31.19988941276283,121.4633485987607,30,2025-05-02 02:28:28.058510
bike_1304,31.204167552399376,121.46061454513223,32,2025-04-28 03:10:38.438413
bike_1305,31.201598963435625,121.46276255640255,30,2025-04-30 10:37:45.545165
bike_1306,31.207175399148163,121.45915590126988,25,2025-05-02 11:14:12.692126
bike_1307,31.2087999390573,121.45877338157258,28,2025-04-27 07:10:29.032902
bike_1308,31.204223833086495,121.4561350773152,17,2025-04-28 09:29:56.821724
bike_1309,31.211353767772525,121.45596983732275,12,2025-04-28 00:32:09.835981
bike_1310,31.192037496837163,121.45437127224976,0,2025-04-30 20:01:29.449671
bike_1311,31.208380083671933,121.44818918204304,14,2025-04-29 19:09:00.190202
bike_1312,31.211889056970534,121.45342368376642,28,2025-05-01 12:36:03.652778
bike_1313,31.206909280739136,121.46081833251833,38,2025-05-03 06:18:09.141994
bike_1314,31.21103876515517,121.46037650050616,43,2025-04-29 15:32:20.038852
bike_1315,31.202840982324595,121.45829040129455,11,2025-05-03 02:22:10.564280
bike_1316,31.19416199326323,121.46297056880982,51,2025-05-01 18:22:47.729183
bike_1317,31.202650216996794,121.46202102854035,18,2025-05-01 11:07:47.384578
bike_1318,31.199384467620394,121.4630776613216,7,2025-04-28 21:51:41.733675
bike_1319,31.204628001456918,121.46555253307976,18,2025-04-26 14:35:02.141042
bike_1320,31.20455142710023,121.4674051249507,27,2025-05-03 09:59:19.429826
bike_1321,31.203407516928156,121.45952284462341,27,2025-04-26 16:31:49.555056
bike_1322,31.20683243908851,121.4488897683839,40,2025-04-26 20:27:43.106582
bike_1323,31.20381383560709,121.46035953242988,4,2025-04-30 04:17:51.791571
bike_1324,31.205133130914962,121.47079894840277,7,2025-04-30 23:17:14.652620
bike_1325,31.20625464997233,121.45310327079642,24,2025-05-01 02:22:44.559871
bike_1326,31.211128013289315,121.46306851904643,25,2025-04-26 16:37:24.955696
bike_1327,31.20734717398458,121.46392099857822,15,2025-05-01 17:47:11.626131
bike_1328,31.20633407550877,121.47033899038769,13,2025-04-29 13:36:23.536392
bike_1329,31.201815767786275,121.46422691708693,11,2025-04-30 13:43:44.536520
bike_1330,31.206848679967866,121.46355380998696,30,2025-04-26 12:47:48.717741
bike_1331,31.20611130882052,121.45040600092996,13,2025-04-27 11:15:26.006638
bike_1332,31.196653379282477,121.46305883413751,23,2025-05-02 01:02:05.926864
bike_1333,31.20455608861623,121.46311624274188,21,2025-04-26 21:11:20.019648
bike_1334,31.196256424113464,121.45872095468947,15,2025-04-27 11:19:14.706427
bike_1335,31.19983284353644,121.45721884605078,0,2025-04-27 01:26:05.726536
bike_1336,31.199935294336285,121.45957049524017,36,2025-04-26 13:10:42.926430
bike_1337,31.20272041527512,121.4591412202152,15,2025-05-02 08:51:54.738099
bike_1338,31.198055832902106,121.46246114613855,4,2025-04-28 10:01:16.995960
bike_1339,31.213903229697443,121.45984045896317,37,2025-05-02 15:56:53.509777
bike_1340,31.216457183094125,121.45983584984445,9,2025-05-01 14:03:21.983777
bike_1341,31.20661689183792,121.45729299683458,24,2025-04-30 01:52:37.339503
bike_1342,31.20639036623569,121.45983610829158,12,2025-04-27 13:55:14.482191
bike_1343,31.209319514633762,121.4580282504111,24,2025-04-30 15:03:53.362435
bike_1344,31.200138668240065,121.45883796744289,16,2025-05-01 14:39:59.235770
bike_1345,31.207750299735352,121.46006267549394,28,2025-05-03 01:55:27.828896
bike_1346,31.203182185801555,121.45557919572248,20,2025-04-26 22:18:26.293144
bike_1347,31.209715383638027,121.46536724649263,24,2025-04-26 16:26:31.874769
bike_1348,31.211490712273864,121.46141469519013,22,2025-04-29 20:20:48.077892
bike_1349,31.206561829605544,121.45428887557958,22,2025-04-30 02:09:57.643173
bike_1350,31.20120825742353,121.45921404399374,5,2025-04-26 19:32:24.892131
bike_1351,31.200016673772303,121.44992090076218,27,2025-05-01 09:00:18.910601
bike_1352,31.213931445526338,121.45251052238301,15,2025-04-26 16:55:59.667698
bike_1353,31.204558927230373,121.4547279306863,13,2025-05-02 21:46:27.100330
bike_1354,31.20923660939111,121.45804486965167,19,2025-05-02 20:59:02.875983
bike_1355,31.209127244823787,121.46274787763788,16,2025-04-27 23:42:22.602022
bike_1356,31.206874323497072,121.46137668649075,24,2025-04-29 21:48:01.325626
bike_1357,31.209098144957558,121.45716012083001,15,2025-05-01 23:38:33.925132
bike_1358,31.2033943091418,121.45654301253609,25,2025-05-03 00:01:33.581103
bike_1359,31.204060245446467,121.46470362785308,21,2025-04-27 03:45:02.878587
bike_1360,31.212177404028086,121.4587920870267,17,2025-04-28 18:46:47.482363
bike_1361,31.20567407560128,121.46436326111234,7,2025-04-27 19:59:25.505048
bike_1362,31.208283294994274,121.45506708097756,19,2025-04-29 13:17:23.596351
bike_1363,31.2003464819819,121.45945921929162,0,2025-04-29 19:33:26.132795
bike_1364,31.202813289429557,121.45895373199949,20,2025-04-28 03:22:33.027692
bike_1365,31.201777616361646,121.46643434561301,10,2025-04-29 10:17:58.478781
bike_1366,31.203416265126805,121.45734038140964,10,2025-04-28 14:07:35.975353
bike_1367,31.195882525705436,121.4648683492851,35,2025-05-03 10:14:22.458754
bike_1368,31.196209338560408,121.46050681244628,15,2025-04-27 00:39:30.364527
bike_1369,31.202247364368045,121.45244173757915,29,2025-04-26 20:59:04.947005
bike_1370,31.207080093549767,121.45756881871735,22,2025-04-28 18:48:25.012913
bike_1371,31.202175194870232,121.44713864820613,17,2025-05-01 08:32:44.122441
bike_1372,31.213378872789754,121.46456071869214,16,2025-04-28 05:23:34.840453
bike_1373,31.203255211089076,121.457669693589,22,2025-04-29 09:31:04.517048
bike_1374,31.205406993549335,121.47132208357117,28,2025-04-30 21:43:55.551057
bike_1375,31.2067110393976,121.46635452060677,27,2025-05-01 07:25:18.082990
bike_1376,31.206490523192162,121.4612154828876,25,2025-05-01 17:35:32.480710
bike_1377,31.201963098648534,121.46262537887071,20,2025-04-28 09:20:46.297901
bike_1378,31.19453753263687,121.45828925063353,10,2025-04-30 01:43:57.350730
bike_1379,31.21278849153161,121.46026039116886,24,2025-04-28 14:49:16.573109
bike_1380,31.203818360131592,121.46845155845135,25,2025-04-30 14:00:21.117662
bike_1381,31.20817756122194,121.45506635217232,42,2025-05-01 02:26:27.783414
bike_1382,31.208142942091925,121.46031308776023,28,2025-05-02 20:52:38.023681
bike_1383,31.2140920595099,121.45786521685157,19,2025-04-27 04:54:26.115341
bike_1384,31.21346638325238,121.4564144057959,4,2025-04-27 04:15:38.034668
bike_1385,31.20773392885848,121.46271902980091,15,2025-05-02 05:15:54.547463
bike_1386,31.210263566717433,121.45707972185275,5,2025-05-01 17:01:28.522792
bike_1387,31.20210722738313,121.45740914613123,26,2025-04-30 08:59:36.324524
bike_1388,31.197556369625605,121.46567621956765,12,2025-04-27 05:06:54.616478
bike_1389,31.202359429227926,121.46526055707328,13,2025-05-02 13:19:53.127979
bike_1390,31.208497010823116,121.46487404983242,14,2025-05-01 17:50:18.027245
bike_1391,31.207989866618195,121.46425402923138,23,2025-04-29 18:35:29.291534
bike_1392,31.198128893576612,121.45341488958705,26,2025-04-27 10:00:18.520522
bike_1393,31.211750632358985,121.4539479781095,26,2025-05-02 23:00:18.556054
bike_1394,31.195786574481247,121.4562081095798,26,2025-04-28 17:28:56.976736
bike_1395,31.207569713494618,121.46620021824623,28,2025-04-30 23:29:45.025859
bike_1396,31.212306649243068,121.45638773473448,29,2025-04-29 11:15:39.874521
bike_1397,31.20275005880276,121.46637679035392,16,2025-04-27 17:48:25.125795
bike_1398,31.196844731459127,121.45981138358721,27,2025-04-28 20:05:54.686197
bike_1399,31.21000713199401,121.45451116823789,22,2025-04-30 13:29:12.626615
bike_1400,31.207472615746926,121.45876834533685,11,2025-05-01 20:27:41.167020
bike_1401,31.21105397217878,121.45567927461754,39,2025-05-02 20:09:47.777726
bike_1402,31.199004283329806,121.45613006918437,17,2025-04-26 17:41:07.803579
bike_1403,31.205283836735617,121.4662708898232,10,2025-04-29 12:36:47.625040
bike_1404,31.203928388237834,121.46483450713272,22,2025-04-30 03:04:13.429436
bike_1405,31.198137135977078,121.45592697015901,1,2025-05-02 20:41:59.946871
bike_1406,31.2088696193772,121.46069436894098,31,2025-04-26 11:21:28.872776
bike_1407,31.201157140819905,121.45453228365523,17,2025-05-01 11:18:48.593910
bike_1408,31.204680380665526,121.45767758343695,27,2025-05-02 16:16:03.485853
bike_1409,31.207867432801837,121.46398818286191,17,2025-05-01 10:57:55.993315
bike_1410,31.200165050238493,121.4577660694114,36,2025-04-26 13:01:32.936377
bike_1411,31.20539189043075,121.45697863441156,26,2025-05-01 06:08:51.461798
bike_1412,31.188274427855045,121.46248237019145,23,2025-04-26 21:31:12.013341
bike_1413,31.208224525441235,121.46118864400218,32,2025-05-01 08:14:10.282924
bike_1414,31.207173486570174,121.45125344148737,10,2025-04-30 04:42:13.586698
bike_1415,31.203042312360928,121.45795036281085,13,2025-05-02 16:39:12.941192
bike_1416,31.206393609179308,121.45846231169044,5,2025-04-30 10:26:19.284314
bike_1417,31.209398024551756,121.46343479727724,1,2025-05-01 06:03:29.127575
bike_1418,31.20211114998631,121.45393241428816,19,2025-05-01 19:38:59.170932
bike_1419,31.20539955743952,121.468680569902,24,2025-04-26 16:58:31.483714
bike_1420,31.206280149031382,121.46245719385813,14,2025-05-02 02:05:17.083677
